"Identificador de URL";"Nombre";"Categorías";"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";"Precio";"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";"Stock";"SKU";"Código de barras";"Mostrar en tienda";"Envío sin cargo";"Descripción";"Tags";"Título para SEO";"Descripción para SEO";"Marca";"Producto Físico";"MPN (Número de pieza del fabricante)";"Sexo";"Rango de edad";"Costo"
"musculosa-abril-gris2";"Musculosa Abril Gris";"BASICOS";"Talle";"S";"";"";"";"";"23,500.00";"";"0.20";"3.00";"20.00";"20.00";"41";"SIMO10890";"";"SI";"NO";"<!-- HERO -->
<div style=""background:#e9eae5;padding:36px 32px 30px;text-align:center;position:relative;overflow:hidden;"">
  <div style=""position:absolute;top:0;left:0;right:0;height:3px;background:linear-gradient(90deg,#90263A,#D5C792,#A2897B);""></div>
  <h1 style=""font-family:'Playfair Display',Georgia,serif;color:#3a2a2a;font-size:26px;font-weight:600;line-height:1.2;margin-bottom:10px;"">Musculosa Abril Gris</h1>
  <p style=""color:#A2897B;font-size:13px;font-weight:300;letter-spacing:0.5px;font-style:italic;"">Cómo combinarla:Con jeans tiro alto y zapatillas para un look urbano y canchero.Bajo un blazer o camisa abierta para una propuesta casual-chic.Con faldas amplias o pantalones sastreros para un equilibrio entre lo clásico y lo moderno.</p>
</div>

<!-- CARACTERÍSTICAS -->
<div style=""background:#ffffff;padding:24px 28px;margin-top:2px;"">
  <p style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;margin-bottom:18px;"">Detalles de la prenda</p>
  <table style=""width:100%;border-collapse:collapse;"">
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Material</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Algodón con lycra de textura suave y flexible, que se adapta al cuerpo brindando comodidad y libertad de movimiento.</td>
    </tr>
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Dise&ntilde;o</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Silueta ajustada con escote cuadrado, una opción moderna y sentadora que realza el cuello y los hombros.</td>
    </tr>
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Detalles</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Terminaciones prolijas y costuras reforzadas para mayor durabilidad.</td>
    </tr>
    <tr style="""">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Estilo</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Una básica renovada con un toque contemporáneo que suma personalidad sin perder versatilidad.</td>
    </tr>
  </table>
</div>

<!-- CUIDADOS -->
<div style=""background:#e9eae5;padding:20px 28px;margin-top:2px;display:flex;align-items:center;gap:16px;flex-wrap:wrap;"">
  <span style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;flex-shrink:0;"">Cuidados</span>
  <div style=""display:flex;gap:8px;flex-wrap:wrap;"">
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; No usar cloro ni secadora</span>
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; Secar a la sombra para conservar la forma y el color por más tiempo</span>
  </div>
</div>

<!-- GUÍA DE TALLES -->
<div style=""background:#f7f4f1;padding:22px 28px 18px;margin-top:2px;border-top:1px solid #e0dbd5;"">
  <p style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;margin-bottom:14px;"">Gu&iacute;a de talles</p>
  <img src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/09-musculosa-abril-gris.png"" alt=""Gu&iacute;a de talles Musculosa Abril Gris"" style=""display:block;width:100%;height:auto;"" />
</div>

<!-- NOTA FINAL -->
<div style=""background:#ffffff;padding:20px 28px 24px;margin-top:2px;border-bottom:3px solid #90263A;"">

  <div style=""background:#90263A;padding:14px 20px;margin-bottom:16px;display:flex;align-items:center;gap:14px;""><div style=""width:36px;height:36px;border-radius:50%;background:#ffffff;display:flex;align-items:center;justify-content:center;flex-shrink:0;""><span style=""font-size:14px;font-weight:700;color:#90263A;"">A</span></div><div><p style=""font-size:9px;letter-spacing:2px;text-transform:uppercase;color:#D5C792;margin-bottom:3px;"">Referencia de talle</p><p style=""font-size:14px;color:#ffffff;font-weight:700;letter-spacing:0.3px;"">Ale usa talle L en este modelo</p></div></div>

  <p style=""font-size:11px;color:#aaa;text-align:center;margin-bottom:10px;"">La modelo de la foto usa talle S</p>
  <p style=""font-size:10px;color:#000;text-align:center;font-style:italic;margin:0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p>
</div>";"";"";"";"";"SI";"";"";"";""
"musculosa-abril-gris2";"";"";"Talle";"M";"";"";"";"";"23,500.00";"";"0.20";"3.00";"20.00";"20.00";"14";"SIMO10891";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-abril-gris2";"";"";"Talle";"L";"";"";"";"";"23,500.00";"";"0.20";"3.00";"20.00";"20.00";"11";"SIMO10892";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-abril-gris2";"";"";"Talle";"XL";"";"";"";"";"23,500.00";"";"0.20";"3.00";"20.00";"20.00";"32";"SIMO10893";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-negro3";"Musculosa Daily Negro";"BASICOS";"Talle";"S";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"19";"SIMO10885";"";"SI";"NO";"<!-- HERO -->
<div style=""background:#e9eae5;padding:36px 32px 30px;text-align:center;position:relative;overflow:hidden;"">
  <div style=""position:absolute;top:0;left:0;right:0;height:3px;background:linear-gradient(90deg,#90263A,#D5C792,#A2897B);""></div>
  <h1 style=""font-family:'Playfair Display',Georgia,serif;color:#3a2a2a;font-size:26px;font-weight:600;line-height:1.2;margin-bottom:10px;"">Musculosa Daily Negro</h1>
  <p style=""color:#A2897B;font-size:13px;font-weight:300;letter-spacing:0.5px;font-style:italic;"">Cómo combinarla:Con jeans y zapatillas para un look relajado de todos los días.Bajo camisas abiertas o sacos livianos para un layering moderno.Con pantalones de vestir o faldas midi para un outfit simple y elegante.</p>
</div>

<!-- CARACTERÍSTICAS -->
<div style=""background:#ffffff;padding:24px 28px;margin-top:2px;"">
  <p style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;margin-bottom:18px;"">Detalles de la prenda</p>
  <table style=""width:100%;border-collapse:collapse;"">
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Material</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Algodón con lycra, suave, liviano y con la elasticidad justa para adaptarse al cuerpo sin apretar.</td>
    </tr>
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Dise&ntilde;o</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Corte clásico, escote redondeado y breteles finitos de raso que aportan un detalle delicado.</td>
    </tr>
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Detalles</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Terminaciones prolijas y bretel satinado que suma un toque sutil y femenino.</td>
    </tr>
    <tr style="""">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Estilo</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Una básica infaltable, cómoda y versátil para acompañarte todo el año.</td>
    </tr>
  </table>
</div>

<!-- CUIDADOS -->
<div style=""background:#e9eae5;padding:20px 28px;margin-top:2px;display:flex;align-items:center;gap:16px;flex-wrap:wrap;"">
  <span style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;flex-shrink:0;"">Cuidados</span>
  <div style=""display:flex;gap:8px;flex-wrap:wrap;"">
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; No usar cloro ni secadora</span>
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; Secar a la sombra para conservar el color y la forma</span>
  </div>
</div>

<!-- GUÍA DE TALLES -->
<div style=""background:#f7f4f1;padding:22px 28px 18px;margin-top:2px;border-top:1px solid #e0dbd5;"">
  <p style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;margin-bottom:14px;"">Gu&iacute;a de talles</p>
  <img src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/10-musculosa-daily-negro.png"" alt=""Gu&iacute;a de talles Musculosa Daily Negro"" style=""display:block;width:100%;height:auto;"" />
</div>

<!-- NOTA FINAL -->
<div style=""background:#ffffff;padding:20px 28px 24px;margin-top:2px;border-bottom:3px solid #90263A;"">

  <div style=""background:#90263A;padding:14px 20px;margin-bottom:16px;display:flex;align-items:center;gap:14px;""><div style=""width:36px;height:36px;border-radius:50%;background:#ffffff;display:flex;align-items:center;justify-content:center;flex-shrink:0;""><span style=""font-size:14px;font-weight:700;color:#90263A;"">A</span></div><div><p style=""font-size:9px;letter-spacing:2px;text-transform:uppercase;color:#D5C792;margin-bottom:3px;"">Referencia de talle</p><p style=""font-size:14px;color:#ffffff;font-weight:700;letter-spacing:0.3px;"">Ale usa talle L en este modelo</p></div></div>

  <p style=""font-size:11px;color:#aaa;text-align:center;margin-bottom:10px;"">La modelo de la foto usa talle S</p>
  <p style=""font-size:10px;color:#000;text-align:center;font-style:italic;margin:0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p>
</div>";"";"";"";"";"SI";"";"";"";""
"musculosa-daily-negro3";"";"";"Talle";"M";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"51";"SIMO10886";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-negro3";"";"";"Talle";"L";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"33";"SIMO10887";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-negro3";"";"";"Talle";"XL";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"33";"SIMO10888";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-gris1";"Musculosa Daily Gris";"BASICOS";"Talle";"S";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"19";"SIMO10880";"";"SI";"NO";"<!-- HERO -->
<div style=""background:#e9eae5;padding:36px 32px 30px;text-align:center;position:relative;overflow:hidden;"">
  <div style=""position:absolute;top:0;left:0;right:0;height:3px;background:linear-gradient(90deg,#90263A,#D5C792,#A2897B);""></div>
  <h1 style=""font-family:'Playfair Display',Georgia,serif;color:#3a2a2a;font-size:26px;font-weight:600;line-height:1.2;margin-bottom:10px;"">Musculosa Daily Gris</h1>
  <p style=""color:#A2897B;font-size:13px;font-weight:300;letter-spacing:0.5px;font-style:italic;"">Cómo combinarla:Con jeans y zapatillas para un look relajado de todos los días.Bajo camisas abiertas o sacos livianos para un layering moderno.Con pantalones de vestir o faldas midi para un outfit simple y elegante.</p>
</div>

<!-- CARACTERÍSTICAS -->
<div style=""background:#ffffff;padding:24px 28px;margin-top:2px;"">
  <p style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;margin-bottom:18px;"">Detalles de la prenda</p>
  <table style=""width:100%;border-collapse:collapse;"">
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Material</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Algodón con lycra, suave, liviano y con la elasticidad justa para adaptarse al cuerpo sin apretar.</td>
    </tr>
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Dise&ntilde;o</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Corte clásico, escote redondeado y breteles finitos de raso que aportan un detalle delicado.</td>
    </tr>
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Detalles</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Terminaciones prolijas y bretel satinado que suma un toque sutil y femenino.</td>
    </tr>
    <tr style="""">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Estilo</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Una básica infaltable, cómoda y versátil para acompañarte todo el año.</td>
    </tr>
  </table>
</div>

<!-- CUIDADOS -->
<div style=""background:#e9eae5;padding:20px 28px;margin-top:2px;display:flex;align-items:center;gap:16px;flex-wrap:wrap;"">
  <span style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;flex-shrink:0;"">Cuidados</span>
  <div style=""display:flex;gap:8px;flex-wrap:wrap;"">
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; No usar cloro ni secadora</span>
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; Secar a la sombra para conservar el color y la forma</span>
  </div>
</div>

<!-- GUÍA DE TALLES -->
<div style=""background:#f7f4f1;padding:22px 28px 18px;margin-top:2px;border-top:1px solid #e0dbd5;"">
  <p style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;margin-bottom:14px;"">Gu&iacute;a de talles</p>
  <img src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/11-musculosa-daily-gris.png"" alt=""Gu&iacute;a de talles Musculosa Daily Gris"" style=""display:block;width:100%;height:auto;"" />
</div>

<!-- NOTA FINAL -->
<div style=""background:#ffffff;padding:20px 28px 24px;margin-top:2px;border-bottom:3px solid #90263A;"">

  <div style=""background:#90263A;padding:14px 20px;margin-bottom:16px;display:flex;align-items:center;gap:14px;""><div style=""width:36px;height:36px;border-radius:50%;background:#ffffff;display:flex;align-items:center;justify-content:center;flex-shrink:0;""><span style=""font-size:14px;font-weight:700;color:#90263A;"">A</span></div><div><p style=""font-size:9px;letter-spacing:2px;text-transform:uppercase;color:#D5C792;margin-bottom:3px;"">Referencia de talle</p><p style=""font-size:14px;color:#ffffff;font-weight:700;letter-spacing:0.3px;"">Ale usa talle L en este modelo</p></div></div>

  <p style=""font-size:11px;color:#aaa;text-align:center;margin-bottom:10px;"">La modelo de la foto usa talle S</p>
  <p style=""font-size:10px;color:#000;text-align:center;font-style:italic;margin:0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p>
</div>";"";"";"";"";"SI";"";"";"";""
"musculosa-daily-gris1";"";"";"Talle";"M";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"50";"SIMO10881";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-gris1";"";"";"Talle";"L";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"48";"SIMO10882";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-gris1";"";"";"Talle";"XL";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"43";"SIMO10883";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-blanco3";"Musculosa Daily Blanco";"BASICOS";"Talle";"S";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"9";"SIMO10876";"";"SI";"NO";"<!-- HERO -->
<div style=""background:#e9eae5;padding:36px 32px 30px;text-align:center;position:relative;overflow:hidden;"">
  <div style=""position:absolute;top:0;left:0;right:0;height:3px;background:linear-gradient(90deg,#90263A,#D5C792,#A2897B);""></div>
  <h1 style=""font-family:'Playfair Display',Georgia,serif;color:#3a2a2a;font-size:26px;font-weight:600;line-height:1.2;margin-bottom:10px;"">Musculosa Daily Blanco</h1>
  <p style=""color:#A2897B;font-size:13px;font-weight:300;letter-spacing:0.5px;font-style:italic;"">Cómo combinarla:Con jeans y zapatillas para un look relajado de todos los días.Bajo camisas abiertas o sacos livianos para un layering moderno.Con pantalones de vestir o faldas midi para un outfit simple y elegante.</p>
</div>

<!-- CARACTERÍSTICAS -->
<div style=""background:#ffffff;padding:24px 28px;margin-top:2px;"">
  <p style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;margin-bottom:18px;"">Detalles de la prenda</p>
  <table style=""width:100%;border-collapse:collapse;"">
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Material</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Algodón con lycra, suave, liviano y con la elasticidad justa para adaptarse al cuerpo sin apretar.</td>
    </tr>
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Dise&ntilde;o</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Corte clásico, escote redondeado y breteles finitos de raso que aportan un detalle delicado.</td>
    </tr>
    <tr style=""border-bottom:1px solid #f0efec;"">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Detalles</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Terminaciones prolijas y bretel satinado que suma un toque sutil y femenino.</td>
    </tr>
    <tr style="""">
      <td style=""padding:12px 0;width:100px;vertical-align:top;""><span style=""font-size:9px;font-weight:700;letter-spacing:1.5px;text-transform:uppercase;color:#A2897B;"">Estilo</span></td>
      <td style=""padding:12px 0;font-size:13px;color:#444;line-height:1.6;"">Una básica infaltable, cómoda y versátil para acompañarte todo el año.</td>
    </tr>
  </table>
</div>

<!-- CUIDADOS -->
<div style=""background:#e9eae5;padding:20px 28px;margin-top:2px;display:flex;align-items:center;gap:16px;flex-wrap:wrap;"">
  <span style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;flex-shrink:0;"">Cuidados</span>
  <div style=""display:flex;gap:8px;flex-wrap:wrap;"">
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; Lavar a mano o a máquina con agua fría</span>
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; No usar cloro ni secadora</span>
    <span style=""background:#fff;color:#555;font-size:11px;padding:5px 13px;letter-spacing:0.3px;"">&#10022; Secar a la sombra para conservar el color y la forma</span>
  </div>
</div>

<!-- GUÍA DE TALLES -->
<div style=""background:#f7f4f1;padding:22px 28px 18px;margin-top:2px;border-top:1px solid #e0dbd5;"">
  <p style=""font-size:9px;font-weight:700;letter-spacing:2px;text-transform:uppercase;color:#90263A;margin-bottom:14px;"">Gu&iacute;a de talles</p>
  <img src=""https://d1a9qnv764bsoo.cloudfront.net/stores/601/496/rte/12-musculosa-daily-blanco.png"" alt=""Gu&iacute;a de talles Musculosa Daily Blanco"" style=""display:block;width:100%;height:auto;"" />
</div>

<!-- NOTA FINAL -->
<div style=""background:#ffffff;padding:20px 28px 24px;margin-top:2px;border-bottom:3px solid #90263A;"">

  <div style=""background:#90263A;padding:14px 20px;margin-bottom:16px;display:flex;align-items:center;gap:14px;""><div style=""width:36px;height:36px;border-radius:50%;background:#ffffff;display:flex;align-items:center;justify-content:center;flex-shrink:0;""><span style=""font-size:14px;font-weight:700;color:#90263A;"">A</span></div><div><p style=""font-size:9px;letter-spacing:2px;text-transform:uppercase;color:#D5C792;margin-bottom:3px;"">Referencia de talle</p><p style=""font-size:14px;color:#ffffff;font-weight:700;letter-spacing:0.3px;"">Ale usa talle L en este modelo</p></div></div>

  <p style=""font-size:11px;color:#aaa;text-align:center;margin-bottom:10px;"">La modelo de la foto usa talle S</p>
  <p style=""font-size:10px;color:#000;text-align:center;font-style:italic;margin:0;"">Todas las medidas son aproximadas y lineales. No son de contorno.</p>
</div>";"";"";"";"";"SI";"";"";"";""
"musculosa-daily-blanco3";"";"";"Talle";"M";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"15";"SIMO10877";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-blanco3";"";"";"Talle";"L";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"14";"SIMO10878";"";"";"";"";"";"";"";"";"";"";"";"";""
"musculosa-daily-blanco3";"";"";"Talle";"XL";"";"";"";"";"22,500.00";"";"0.20";"3.00";"20.00";"20.00";"3";"SIMO10879";"";"";"";"";"";"";"";"";"";"";"";"";""
